MCY,-0.4149,1.01B,1.77B,After Market Close,Tuesday, August 1, 2023
LUMN,0.078,3.67B,1.77B,After Market Close,Tuesday, August 1, 2023
TGH,1.21,194.28M,1.71B,Before Market Open,Tuesday, August 1, 2023
CMTG,0.3518,82.81M,1.71B,After Market Close,Tuesday, August 1, 2023
ANDE,1.09,4.12B,1.66B,After Market Close,Tuesday, August 1, 2023
SPWR,-0.0558,478.59M,1.62B,Before Market Open,Tuesday, August 1, 2023
AKR,0.0023,73.66M,1.53B,After Market Close,Tuesday, August 1, 2023
NUS,0.5333,510.58M,1.49B,After Market Close,Tuesday, August 1, 2023
UFPT,1.28,98.13M,1.46B,After Market Close,Tuesday, August 1, 2023
OCANF,0.0752,253.8M,1.42B,After Market Close,Tuesday, August 1, 2023
LMAT,0.3165,48.08M,1.4B,After Market Close,Tuesday, August 1, 2023
DPMLF,0.2463,167.3M,1.26B,After Market Close,Tuesday, August 1, 2023
OLO,0.0243,53.16M,1.25B,After Market Close,Tuesday, August 1, 2023
HMN,0.33,265.23M,1.22B,After Market Close,Tuesday, August 1, 2023
SPCE,-0.5078,2.52M,1.11B,After Market Close,Tuesday, August 1, 2023
FWRG,0.0809,210.77M,1.09B,Before Market Open,Tuesday, August 1, 2023
GIC,0.43,304.61M,1.08B,After Market Close,Tuesday, August 1, 2023
NRC,--,--,1.06B,After Market Close,Tuesday, August 1, 2023
RYTM,-0.8011,14.8M,1.02B,Before Market Open,Tuesday, August 1, 2023
ROVR,-0.0125,52.18M,994.79M,After Market Close,Tuesday, August 1, 2023
VREX,0.275,228.58M,930.86M,After Market Close,Tuesday, August 1, 2023
MDXG,-0.02,74.84M,920.83M,After Market Close,Tuesday, August 1, 2023
SILK,-0.3891,43.17M,896.57M,After Market Close,Tuesday, August 1, 2023
NVRO,-0.6913,108.2M,875.01M,After Market Close,Tuesday, August 1, 2023
CHCT,0.21,27.05M,851.26M,After Market Close,Tuesday, August 1, 2023
BXC,3.22,892.36M,843.27M,After Market Close,Tuesday, August 1, 2023
UTL,0.27,100M,837.34M,Before Market Open,Tuesday, August 1, 2023
HPP,-0.215,235.26M,833.58M,After Market Close,Tuesday, August 1, 2023
HY,0.68,965.74M,805.94M,After Market Close,Tuesday, August 1, 2023
NLST,-0.05,7.5M,734.14M,Before Market Open,Tuesday, August 1, 2023
SXC,0.19,426M,728.37M,Before Market Open,Tuesday, August 1, 2023
POWL,0.65,170.71M,722.2M,After Market Close,Tuesday, August 1, 2023
VTS,0.53,58.90M,715.11M,After Market Close,Tuesday, August 1, 2023
VMEO,-0.1033,100.59M,664.8M,After Market Close,Tuesday, August 1, 2023
DENN,0.1655,120.66M,655.15M,After Market Close,Tuesday, August 1, 2023
WTI,0.0233,138M,628.14M,After Market Close,Tuesday, August 1, 2023
TRTX,0.1193,27.39M,601.51M,After Market Close,Tuesday, August 1, 2023
MCRB,0.5312,125.67M,599.86M,After Market Close,Tuesday, August 1, 2023
ASC,0.592,61.85M,585.41M,Before Market Open,Tuesday, August 1, 2023
HVTa,0.7789,225.2M,569.78M,After Market Close,Tuesday, August 1, 2023
HVT,0.7789,225.2M,569.78M,After Market Close,Tuesday, August 1, 2023
CLW,1.18,513M,543.69M,After Market Close,Tuesday, August 1, 2023
GLDD,-0.1033,146.67M,541.96M,Before Market Open,Tuesday, August 1, 2023
WSR,0.185,36.1M,513.73M,After Market Close,Tuesday, August 1, 2023
DHC,-0.22,347.13M,498.77M,After Market Close,Tuesday, August 1, 2023
TRVG,0.0421,146.3M,479.58M,After Market Close,Tuesday, August 1, 2023
NR,0.0653,189.8M,467.96M,After Market Close,Tuesday, August 1, 2023
CMBM,0.214,76.56M,439.3M,After Market Close,Tuesday, August 1, 2023
MUX,-0.66,38.81M,405.98M,After Market Close,Tuesday, August 1, 2023
MOFG,0.676,49.28M,392.98M,Before Market Open,Tuesday, August 1, 2023
DSX,0.1206,66.93M,385.41M,Before Market Open,Tuesday, August 1, 2023
LSEA,0.115,252.74M,383.98M,Before Market Open,Tuesday, August 1, 2023
CDLX,-0.73,69.11M,373.33M,After Market Close,Tuesday, August 1, 2023
UIS,-0.3967,463.17M,370.67M,After Market Close,Tuesday, August 1, 2023
CVGI,0.2467,261.07M,325.31M,After Market Close,Tuesday, August 1, 2023
LFCR,0.065,29.02M,319.75M,After Market Close,Tuesday, August 1, 2023
AUDC,0.1,60.25M,316.45M,Before Market Open,Tuesday, August 1, 2023
QUAD,-0.05,724.10M,305.19M,After Market Close,Tuesday, August 1, 2023
PRTS,0.002,175.78M,278.84M,After Market Close,Tuesday, August 1, 2023
GHL,-0.0067,71.47M,276.4M,After Market Close,Tuesday, August 1, 2023
URG,-0.01,1.8M,269.65M,After Market Close,Tuesday, August 1, 2023
BHR,-0.26,183.21M,260.1M,After Market Close,Tuesday, August 1, 2023
WEYS,--,--,256.71M,After Market Close,Tuesday, August 1, 2023
MEC,0.1895,145.37M,246.85M,After Market Close,Tuesday, August 1, 2023
NCZ,--,--,237.48M,After Market Close,Tuesday, August 1, 2023
RIGL,-0.078,25.7M,230.98M,After Market Close,Tuesday, August 1, 2023
BGFV,-0.03,227.89M,205.62M,After Market Close,Tuesday, August 1, 2023
TCS,0.12,257.71M,177.82M,After Market Close,Tuesday, August 1, 2023
OXSQ,0.12,13M,171.44M,After Market Close,Tuesday, August 1, 2023
CRNT,0.03,78.45M,170.47M,Before Market Open,Tuesday, August 1, 2023
FSP,-0.07,36.38M,169.31M,After Market Close,Tuesday, August 1, 2023
SMLR,0.68,16M,166.77M,After Market Close,Tuesday, August 1, 2023
RCKY,-0.1771,104.7M,165.1M,After Market Close,Tuesday, August 1, 2023
CTSO,-0.1132,11.03M,163.51M,After Market Close,Tuesday, August 1, 2023
FTCO,0.14,19.08M,155.47M,After Market Close,Tuesday, August 1, 2023
FSTR,0.27,141.38M,154.31M,After Market Close,Tuesday, August 1, 2023
ESPR,-0.6114,24.64M,144.91M,Before Market Open,Tuesday, August 1, 2023
BCAB,-0.6406,0.00,137.76M,After Market Close,Tuesday, August 1, 2023
AHT,-1.08,369.93M,137.36M,After Market Close,Tuesday, August 1, 2023
XTNT,-0.02,18.8M,110.89M,Before Market Open,Tuesday, August 1, 2023
BHG,-0.0761,751.64M,97.58M,After Market Close,Tuesday, August 1, 2023
HFBL,--,--,44.37M,After Market Close,Tuesday, August 1, 2023
TXMD,0.06,1.8M,42.3M,After Market Close,Tuesday, August 1, 2023
AWRE,-0.08,4.1M,35.41M,After Market Close,Tuesday, August 1, 2023
FACO,--,--,32.86M,After Market Close,Tuesday, August 1, 2023
HIHO,--,--,9.08M,After Market Close,Tuesday, August 1, 2023
VNTRQ,-0.56,398M,1.44M,After Market Close,Tuesday, August 1, 2023
QCOM,1.81,8.51B,144.24B,After Market Close,Wednesday, August 2, 2023
CVS,2.13,86.41B,95.65B,After Market Close,Wednesday, August 2, 2023
SHOP,0.0714,1.63B,84.71B,After Market Close,Wednesday, August 2, 2023
PYPL,1.15,7.27B,82.54B,After Market Close,Wednesday, August 2, 2023
EQIX,2.06,2.02B,74.57B,After Market Close,Wednesday, August 2, 2023
SMMNY,0.2809,5.65B,65.05B,Before Market Open,Wednesday, August 2, 2023
MELI,4.36,3.27B,61.51B,After Market Close,Wednesday, August 2, 2023
RACE,1.91,1.62B,58.28B,Before Market Open,Wednesday, August 2, 2023
HUM,8.83,26.21B,56.63B,Before Market Open,Wednesday, August 2, 2023
OXY,0.7378,6.92B,55.36B,After Market Close,Wednesday, August 2, 2023
MCK,5.88,70.25B,54.6B,After Market Close,Wednesday, August 2, 2023
EMR,1.1,3.88B,51.99B,Before Market Open,Wednesday, August 2, 2023
PSX,3.6,37.66B,50.63B,Before Market Open,Wednesday, August 2, 2023
PSA,2.9,1.12B,49.64B,After Market Close,Wednesday, August 2, 2023
MET,1.93,16.98B,47.90B,After Market Close,Wednesday, August 2, 2023
JCI,1.03,7.2B,47.47B,Before Market Open,Wednesday, August 2, 2023
SPG,1.5,1.26B,46.59B,After Market Close,Wednesday, August 2, 2023
TT,2.56,4.61B,45.28B,Before Market Open,Wednesday, August 2, 2023
KHC,0.7597,6.82B,44.38B,Before Market Open,Wednesday, August 2, 2023
ET,0.3154,20.35B,41.62B,After Market Close,Wednesday, August 2, 2023
O,0.338,941.32M,41.49B,After Market Close,Wednesday, August 2, 2023
WMB,0.3845,2.71B,41.49B,After Market Close,Wednesday, August 2, 2023
EXC,0.4048,4.22B,41.47B,Before Market Open,Wednesday, August 2, 2023
YUM,1.24,1.74B,38.36B,Before Market Open,Wednesday, August 2, 2023
ABC,2.82,63.79B,37.68B,Before Market Open,Wednesday, August 2, 2023
WCN,1.02,2.01B,36.43B,After Market Close,Wednesday, August 2, 2023
BAESY,1.31,--,36.26B,Before Market Open,Wednesday, August 2, 2023
SGEN,-0.8037,560.64M,36.02B,After Market Close,Wednesday, August 2, 2023
DD,0.8299,3.03B,35.48B,Before Market Open,Wednesday, August 2, 2023
FIS,1.48,3.71B,35.34B,Before Market Open,Wednesday, August 2, 2023
DASH,-0.405,2.06B,34.83B,After Market Close,Wednesday, August 2, 2023
VRSK,1.41,653.92M,33.61B,Before Market Open,Wednesday, August 2, 2023
NTR,2.83,11.08B,33.61B,After Market Close,Wednesday, August 2, 2023
CTSH,0.9876,4.84B,33.37B,After Market Close,Wednesday, August 2, 2023
WTKWY,--,--,30.86B,Before Market Open,Wednesday, August 2, 2023
ANSS,1.5,490.05M,29.31B,After Market Close,Wednesday, August 2, 2023
HUBS,0.9936,505.36M,27.64B,After Market Close,Wednesday, August 2, 2023
XYL,0.8241,1.49B,26.96B,Before Market Open,Wednesday, August 2, 2023
IR,0.5952,1.58B,25.97B,After Market Close,Wednesday, August 2, 2023
CDW,2.33,5.38B,25.11B,Before Market Open,Wednesday, August 2, 2023
ALB,4.73,2.39B,24.41B,After Market Close,Wednesday, August 2, 2023
STE,1.86,1.21B,22.69B,After Market Close,Wednesday, August 2, 2023
AEE,0.7844,1.77B,22.54B,After Market Close,Wednesday, August 2, 2023
ETR,1.68,3.4B,21.84B,Before Market Open,Wednesday, August 2, 2023
BGNE,-3.37,499.59M,20.84B,After Market Close,Wednesday, August 2, 2023
FICO,5.25,381.77M,20.61B,After Market Close,Wednesday, August 2, 2023
FTS,0.4647,1.97B,20.58B,Before Market Open,Wednesday, August 2, 2023
GRMN,1.42,1.26B,20.02B,Before Market Open,Wednesday, August 2, 2023
TS,1.83,3.72B,19.52B,After Market Close,Wednesday, August 2, 2023
MKL,17.98,3.47B,19.32B,After Market Close,Wednesday, August 2, 2023
CLX,1.16,1.88B,19.02B,After Market Close,Wednesday, August 2, 2023
PEXNY,0.2683,1.97B,18.55B,After Market Close,Wednesday, August 2, 2023
MGM,0.55,3.82B,18.52B,After Market Close,Wednesday, August 2, 2023
BLDR,2.56,4.24B,18.41B,Before Market Open,Wednesday, August 2, 2023
FSNUY,0.1594,11.32B,17.86B,After Market Close,Wednesday, August 2, 2023
ATO,0.9962,983.68M,17.64B,After Market Close,Wednesday, August 2, 2023
U,0.0786,517.78M,17.19B,After Market Close,Wednesday, August 2, 2023
WAT,2.58,733.45M,16.87B,Before Market Open,Wednesday, August 2, 2023
BG,2.66,16.47B,16.32B,Before Market Open,Wednesday, August 2, 2023
MRO,0.461,1.53B,16.12B,After Market Close,Wednesday, August 2, 2023
DT,0.22,326.97M,15.84B,After Market Close,Wednesday, August 2, 2023
CF,2.19,1.82B,15.83B,After Market Close,Wednesday, August 2, 2023
SYIEY,0.324,1.34B,15.37B,Before Market Open,Wednesday, August 2, 2023
FMS,0.2825,5.33B,15.36B,After Market Close,Wednesday, August 2, 2023
CCJ,0.0867,352.87M,14.71B,Before Market Open,Wednesday, August 2, 2023
TTDKY,0.3843,3.34B,14.48B,Before Market Open,Wednesday, August 2, 2023
FUJHY,0.351,7.08B,14.41B,Before Market Open,Wednesday, August 2, 2023
CKISY,--,--,13.44B,After Market Close,Wednesday, August 2, 2023
SEDG,2.53,992.39M,13.34B,After Market Close,Wednesday, August 2, 2023
HST,0.3282,1.42B,13.12B,After Market Close,Wednesday, August 2, 2023
CG,0.674,790.25M,12.78B,After Market Close,Wednesday, August 2, 2023
SUZ,0.5002,1.95B,12.67B,After Market Close,Wednesday, August 2, 2023
ZG,0.1867,471.54M,12.46B,After Market Close,Wednesday, August 2, 2023
Z,0.1894,471.54M,12.46B,After Market Close,Wednesday, August 2, 2023
APA,0.7721,1.75B,12.43B,After Market Close,Wednesday, August 2, 2023
ETSY,0.421,618.62M,12.29B,After Market Close,Wednesday, August 2, 2023
FMC,0.7471,1.02B,12.06B,After Market Close,Wednesday, August 2, 2023
TPL,11.87,147.24M,11.57B,After Market Close,Wednesday, August 2, 2023
CHRW,0.912,4.62B,11.53B,After Market Close,Wednesday, August 2, 2023
HOOD,-0.0132,472.94M,11.49B,After Market Close,Wednesday, August 2, 2023
UTHR,4.57,524.18M,11.49B,Before Market Open,Wednesday, August 2, 2023
NI,0.1245,1.14B,11.46B,Before Market Open,Wednesday, August 2, 2023
CHK,0.408,1.59B,11.31B,After Market Close,Wednesday, August 2, 2023
DOX,1.48,1.24B,11.26B,After Market Close,Wednesday, August 2, 2023
CDAY,0.2925,358.23M,11.16B,After Market Close,Wednesday, August 2, 2023
BWA,1.05,4.36B,10.83B,Before Market Open,Wednesday, August 2, 2023
QRVO,0.1512,640.25M,10.74B,After Market Close,Wednesday, August 2, 2023
AFG,2.78,1.61B,10.39B,After Market Close,Wednesday, August 2, 2023
PCOR,-0.0936,217.86M,10.36B,After Market Close,Wednesday, August 2, 2023
EQH,1.17,3.42B,10.21B,After Market Close,Wednesday, August 2, 2023
CFLT,-0.0611,182.42M,10.2B,After Market Close,Wednesday, August 2, 2023
SRPT,-1.77,259.79M,10.11B,After Market Close,Wednesday, August 2, 2023
SMTOY,0.1672,6.63B,10.02B,After Market Close,Wednesday, August 2, 2023
VRT,0.2884,1.62B,9.85B,Before Market Open,Wednesday, August 2, 2023
RGEN,0.4767,165.93M,9.7B,Before Market Open,Wednesday, August 2, 2023
WSC,0.4065,582.79M,9.62B,After Market Close,Wednesday, August 2, 2023
TEVA,0.5257,3.72B,9.59B,Before Market Open,Wednesday, August 2, 2023
GNRC,1.16,979.51M,9.32B,Before Market Open,Wednesday, August 2, 2023
CLH,2.09,1.42B,8.94B,Before Market Open,Wednesday, August 2, 2023
FRT,0.6681,276.8M,8.29B,After Market Close,Wednesday, August 2, 2023
WWE,0.9129,397.49M,7.89B,Before Market Open,Wednesday, August 2, 2023
GXO,0.608,2.38B,7.89B,After Market Close,Wednesday, August 2, 2023
ASGLY,--,3.83B,7.80B,After Market Close,Wednesday, August 2, 2023
NNN,0.4817,202.04M,7.8B,Before Market Open,Wednesday, August 2, 2023
RGLD,0.8681,155.16M,7.79B,After Market Close,Wednesday, August 2, 2023
SITE,2.74,1.3B,7.65B,Before Market Open,Wednesday, August 2, 2023
OHI,0.306,199.02M,7.6B,After Market Close,Wednesday, August 2, 2023
CW,1.95,650.23M,7.3B,After Market Close,Wednesday, August 2, 2023
MKSI,1.17,983.48M,7.23B,After Market Close,Wednesday, August 2, 2023
BLCO,0.1453,963.7M,7.18B,Before Market Open,Wednesday, August 2, 2023
NE,0.3495,602.68M,7.12B,After Market Close,Wednesday, August 2, 2023
RCM,0.0602,561.66M,7.03B,Before Market Open,Wednesday, August 2, 2023
LUNMF,0.0498,653.14M,6.86B,After Market Close,Wednesday, August 2, 2023
MUSA,5.84,5.66B,6.58B,After Market Close,Wednesday, August 2, 2023
YAMCY,0.5001,806.9M,6.53B,After Market Close,Wednesday, August 2, 2023
CHRD,4.06,695.57M,6.47B,After Market Close,Wednesday, August 2, 2023
PDCE,2.93,802.53M,6.41B,After Market Close,Wednesday, August 2, 2023
PR,0.3289,660.1M,6.35B,After Market Close,Wednesday, August 2, 2023
SIGI,1.2,1.03B,6.32B,After Market Close,Wednesday, August 2, 2023
UFPI,2.39,2.29B,6.31B,After Market Close,Wednesday, August 2, 2023
ACLS,1.5,256.68M,6.31B,After Market Close,Wednesday, August 2, 2023
COKE,--,--,6.16B,After Market Close,Wednesday, August 2, 2023
WTS,2.04,526.34M,6.14B,After Market Close,Wednesday, August 2, 2023
ATI,0.5531,1.07B,6.04B,Before Market Open,Wednesday, August 2, 2023
KGC,0.0876,1B,5.95B,After Market Close,Wednesday, August 2, 2023
CIVI,1.75,640.47M,5.95B,After Market Close,Wednesday, August 2, 2023
EDVMF,0.3022,598.43M,5.89B,Before Market Open,Wednesday, August 2, 2023
VAL,-0.2226,405.63M,5.69B,Before Market Open,Wednesday, August 2, 2023
IONS,-0.8818,140.13M,5.69B,After Market Close,Wednesday, August 2, 2023
NVST,0.4144,655.85M,5.67B,After Market Close,Wednesday, August 2, 2023
UGI,0.02,1.73B,5.59B,After Market Close,Wednesday, August 2, 2023
LTMAY,--,2.63B,5.54B,After Market Close,Wednesday, August 2, 2023
JOBY,-0.1534,0.00,5.5B,After Market Close,Wednesday, August 2, 2023
LPX,0.67,667.04M,5.46B,Before Market Open,Wednesday, August 2, 2023
INFA,0.1182,360.62M,5.33B,After Market Close,Wednesday, August 2, 2023
TWODY,--,--,5.23B,Before Market Open,Wednesday, August 2, 2023
PSN,0.506,1.13B,5.18B,Before Market Open,Wednesday, August 2, 2023
MMS,0.73,1.2B,5.12B,After Market Close,Wednesday, August 2, 2023
WING,0.5129,104.23M,4.93B,Before Market Open,Wednesday, August 2, 2023
RITM,0.3519,877.09M,4.92B,Before Market Open,Wednesday, August 2, 2023
RYN,0.0841,210.18M,4.92B,After Market Close,Wednesday, August 2, 2023
TRNO,0.3133,78.48M,4.86B,After Market Close,Wednesday, August 2, 2023
ORA,0.3889,196.74M,4.85B,After Market Close,Wednesday, August 2, 2023
MTG,0.5332,292.51M,4.84B,After Market Close,Wednesday, August 2, 2023
JHG,0.5746,518.24M,4.83B,Before Market Open,Wednesday, August 2, 2023
NFG,0.9183,509.84M,4.81B,After Market Close,Wednesday, August 2, 2023
CERE,-0.6688,0.00,4.78B,Before Market Open,Wednesday, August 2, 2023
ACAD,-0.0981,163.86M,4.72B,After Market Close,Wednesday, August 2, 2023
VAC,2.76,1.24B,4.71B,After Market Close,Wednesday, August 2, 2023
LNC,1.86,4.64B,4.71B,After Market Close,Wednesday, August 2, 2023
CIGI,1.4,1.08B,4.7B,Before Market Open,Wednesday, August 2, 2023
GT,0.1208,5.21B,4.56B,After Market Close,Wednesday, August 2, 2023
BTG,0.0683,458.48M,4.45B,After Market Close,Wednesday, August 2, 2023
AUR,-0.1698,0.00,4.38B,After Market Close,Wednesday, August 2, 2023
SUM,0.5905,642.59M,4.35B,After Market Close,Wednesday, August 2, 2023
DRVN,0.3103,587.72M,4.32B,Before Market Open,Wednesday, August 2, 2023
RDN,0.7866,311.49M,4.23B,After Market Close,Wednesday, August 2, 2023
SM,1.1,560.32M,4.23B,After Market Close,Wednesday, August 2, 2023
IBP,2.26,657.67M,4.19B,Before Market Open,Wednesday, August 2, 2023
CWAN,0.0682,87.51M,4.13B,After Market Close,Wednesday, August 2, 2023
THG,-1.5,1.42B,4.05B,After Market Close,Wednesday, August 2, 2023
BKH,0.3831,552.13M,4.03B,After Market Close,Wednesday, August 2, 2023
ADNT,0.4521,3.87B,3.98B,Before Market Open,Wednesday, August 2, 2023
SMG,1.46,1.16B,3.96B,Before Market Open,Wednesday, August 2, 2023
RUN,-0.2416,629.35M,3.95B,After Market Close,Wednesday, August 2, 2023
SKY,0.845,463.48M,3.94B,After Market Close,Wednesday, August 2, 2023
DNLI,-0.6943,39.51M,3.83B,After Market Close,Wednesday, August 2, 2023
BPMC,-2.55,45.08M,3.82B,Before Market Open,Wednesday, August 2, 2023
SUN,1.23,5.66B,3.82B,Before Market Open,Wednesday, August 2, 2023
SPXC,0.8304,395.72M,3.77B,After Market Close,Wednesday, August 2, 2023
SID,0.1032,2.25B,3.77B,After Market Close,Wednesday, August 2, 2023
NCR,0.6683,1.98B,3.73B,After Market Close,Wednesday, August 2, 2023
GKOS,-0.5554,74.72M,3.68B,After Market Close,Wednesday, August 2, 2023
NOG,1.38,415.95M,3.67B,After Market Close,Wednesday, August 2, 2023
HI,0.919,728M,3.58B,After Market Close,Wednesday, August 2, 2023
CSCCF,-0.0009,340.97M,3.54B,Before Market Open,Wednesday, August 2, 2023
SDGR,-0.4944,38.4M,3.51B,After Market Close,Wednesday, August 2, 2023
EXTR,0.3136,343.53M,3.51B,Before Market Open,Wednesday, August 2, 2023
YOU,0.0656,139.63M,3.5B,Before Market Open,Wednesday, August 2, 2023
RELY,-0.0017,215.71M,3.4B,After Market Close,Wednesday, August 2, 2023
PACB,-0.3201,40.2M,3.37B,After Market Close,Wednesday, August 2, 2023
SR,0.0093,428.86M,3.34B,Before Market Open,Wednesday, August 2, 2023
NARI,-0.1259,116.75M,3.32B,After Market Close,Wednesday, August 2, 2023
SPR,-0.6826,1.31B,3.29B,Before Market Open,Wednesday, August 2, 2023
EVH,0.1549,460.68M,3.29B,After Market Close,Wednesday, August 2, 2023
EPR,0.6709,145.6M,3.29B,After Market Close,Wednesday, August 2, 2023
BNL,0.1623,112.13M,3.25B,After Market Close,Wednesday, August 2, 2023
PBMRY,--,--,3.20B,After Market Close,Wednesday, August 2, 2023
FWRD,1.27,444.15M,3.09B,After Market Close,Wednesday, August 2, 2023
FROG,0.0508,82.99M,3.02B,After Market Close,Wednesday, August 2, 2023
LXP,-0.0034,83.35M,3.02B,Before Market Open,Wednesday, August 2, 2023
AVA,0.1525,365.69M,2.95B,Before Market Open,Wednesday, August 2, 2023
SSRM,0.1185,312.28M,2.92B,Before Market Open,Wednesday, August 2, 2023
FORM,0.1225,162.26M,2.85B,After Market Close,Wednesday, August 2, 2023
PK,0.2845,719.53M,2.84B,After Market Close,Wednesday, August 2, 2023
BOOT,0.8382,362.7M,2.84B,After Market Close,Wednesday, August 2, 2023
HAYW,0.1592,268.8M,2.83B,Before Market Open,Wednesday, August 2, 2023
FTDR,0.5398,512.67M,2.82B,Before Market Open,Wednesday, August 2, 2023
GHC,10.21,1.01B,2.75B,After Market Close,Wednesday, August 2, 2023
SITM,-0.295,26.51M,2.74B,After Market Close,Wednesday, August 2, 2023
STAA,0.2694,92.53M,2.67B,After Market Close,Wednesday, August 2, 2023
SNMSF,0.312,431.39M,2.63B,After Market Close,Wednesday, August 2, 2023
CORT,0.15,109.6M,2.57B,After Market Close,Wednesday, August 2, 2023
SHOO,0.4584,456.65M,2.57B,Before Market Open,Wednesday, August 2, 2023
TRIP,0.3443,473.02M,2.57B,After Market Close,Wednesday, August 2, 2023
GRBK,1.18,403.29M,2.56B,After Market Close,Wednesday, August 2, 2023
RXO,0.11,1,040M,2.56B,Before Market Open,Wednesday, August 2, 2023
AVDX,-0.0417,89.04M,2.47B,Before Market Open,Wednesday, August 2, 2023
CPE,1.83,559.4M,2.46B,After Market Close,Wednesday, August 2, 2023
AOZOY,0.0638,--,2.39B,After Market Close,Wednesday, August 2, 2023
GFF,0.912,701.44M,2.38B,Before Market Open,Wednesday, August 2, 2023
STNG,2.48,338.28M,2.38B,Before Market Open,Wednesday, August 2, 2023
KW,0.04,129.28M,2.33B,After Market Close,Wednesday, August 2, 2023
NGVT,1.37,486.43M,2.30B,After Market Close,Wednesday, August 2, 2023
